date,price,type,bedrooms
10/31/2015,372000,unit,2
10/31/2015,420000,unit,3
10/31/2015,620000,unit,3
11/1/2015,380000,unit,1
11/2/2015,380000,unit,2
11/2/2015,490000,unit,2
11/2/2015,526000,unit,2
11/3/2015,1555000,unit,4
11/5/2015,627500,unit,2
11/7/2015,415000,unit,2
11/8/2015,370000,unit,1
11/9/2015,360000,unit,2
11/9/2015,510000,unit,2
11/10/2015,464990,unit,3
11/12/2015,295000,unit,1
11/13/2015,363000,unit,2
11/16/2015,415000,unit,1
11/19/2015,378500,unit,2
11/19/2015,420000,unit,2
11/20/2015,435000,unit,2
11/21/2015,358000,unit,2
11/21/2015,396000,unit,1
11/23/2015,337500,unit,2
11/25/2015,455000,unit,1
11/26/2015,362500,unit,2
11/27/2015,392000,unit,2
12/1/2015,281000,unit,2
12/3/2015,392500,unit,1
12/3/2015,520000,unit,1
12/4/2015,341000,unit,2
12/6/2015,238000,unit,1
12/6/2015,430000,unit,2
12/7/2015,343000,unit,1
12/7/2015,370000,unit,2
12/7/2015,450000,unit,2
12/8/2015,501000,unit,2
12/11/2015,361000,unit,2
12/11/2015,410000,unit,1
12/11/2015,560000,unit,2
12/12/2015,1225000,unit,2
12/13/2015,500000,unit,1
12/17/2015,495000,unit,3
12/17/2015,520000,unit,2
12/18/2015,380000,unit,2
12/21/2015,432500,unit,2
12/21/2015,560000,unit,3
1/7/2016,312000,unit,2
1/7/2016,389500,unit,2
1/10/2016,441000,unit,2
1/10/2016,645000,unit,2
1/10/2016,705000,unit,2
1/10/2016,1380000,unit,3
1/11/2016,353000,unit,2
1/15/2016,555000,unit,2
1/17/2016,400000,unit,2
1/18/2016,395000,unit,2
1/18/2016,415000,unit,3
1/22/2016,295000,unit,2
1/22/2016,340000,unit,1
1/23/2016,349950,unit,2
1/23/2016,415000,unit,2
1/24/2016,354000,unit,1
1/25/2016,422000,unit,2
1/29/2016,320000,unit,2
1/29/2016,470000,unit,3
1/30/2016,430000,unit,2
1/31/2016,337000,unit,2
2/1/2016,521000,unit,2
2/4/2016,483000,unit,2
2/4/2016,535000,unit,3
2/5/2016,332000,unit,2
2/5/2016,397000,unit,1
2/8/2016,425000,unit,2
2/8/2016,465000,unit,3
2/8/2016,515000,unit,2
2/12/2016,305000,unit,2
2/12/2016,365000,unit,1
2/13/2016,665000,unit,2
2/15/2016,305000,unit,2
2/15/2016,360000,unit,2
2/15/2016,432950,unit,2
2/18/2016,306000,unit,1
2/19/2016,275000,unit,1
2/19/2016,282500,unit,2
2/19/2016,420000,unit,2
2/20/2016,332000,unit,1
2/21/2016,495000,unit,3
2/22/2016,265000,unit,2
2/27/2016,370000,unit,2
2/28/2016,545000,unit,1
2/28/2016,800000,unit,3
3/1/2016,285000,unit,2
3/1/2016,402000,unit,1
3/1/2016,422000,unit,2
3/4/2016,544000,unit,3
3/5/2016,280000,unit,2
3/5/2016,330000,unit,2
3/7/2016,422000,unit,2
3/8/2016,408000,unit,2
3/14/2016,330000,unit,1
3/14/2016,470000,unit,4
3/15/2016,291000,unit,1
3/15/2016,429990,unit,2
3/15/2016,510000,unit,2
3/18/2016,396000,unit,2
3/18/2016,448000,unit,2
3/19/2016,207500,unit,0
3/19/2016,470000,unit,2
3/20/2016,492500,unit,2
3/22/2016,358500,unit,1
3/25/2016,326400,unit,2
3/25/2016,475000,unit,4
3/25/2016,489900,unit,1
3/25/2016,562000,unit,3
3/27/2016,363000,unit,2
3/28/2016,285000,unit,1
3/28/2016,425000,unit,2
4/2/2016,320000,unit,3
4/3/2016,275000,unit,2
4/3/2016,1300000,unit,3
4/4/2016,514900,unit,2
4/5/2016,175000,unit,1
4/5/2016,405000,unit,2
4/5/2016,415000,unit,2
4/5/2016,555000,unit,3
4/6/2016,395000,unit,1
4/8/2016,347000,unit,1
4/8/2016,412000,unit,2
4/9/2016,295000,unit,1
4/9/2016,385000,unit,2
4/9/2016,880000,unit,2
4/13/2016,335000,unit,1
4/13/2016,441000,unit,2
4/15/2016,435000,unit,2
4/17/2016,275000,unit,2
4/19/2016,300000,unit,2
4/19/2016,351000,unit,2
4/22/2016,329000,unit,2
4/22/2016,582500,unit,3
4/23/2016,417500,unit,2
4/24/2016,315000,unit,3
4/29/2016,265000,unit,2
4/29/2016,540000,unit,2
5/1/2016,253000,unit,1
5/1/2016,255000,unit,2
5/2/2016,310000,unit,1
5/4/2016,785000,unit,3
5/6/2016,375000,unit,1
5/6/2016,375000,unit,1
5/6/2016,580000,unit,3
5/6/2016,770000,unit,2
5/9/2016,380000,unit,1
5/9/2016,411000,unit,2
5/10/2016,346000,unit,2
5/13/2016,170000,unit,1
5/13/2016,419000,unit,2
5/13/2016,612000,unit,3
5/14/2016,449000,unit,1
5/14/2016,467500,unit,1
5/15/2016,377000,unit,3
5/17/2016,450000,unit,2
5/20/2016,420000,unit,2
5/23/2016,335000,unit,2
5/27/2016,470000,unit,1
5/28/2016,412900,unit,2
5/29/2016,385000,unit,3
5/30/2016,395500,unit,3
5/31/2016,251000,unit,2
6/3/2016,385000,unit,1
6/3/2016,510000,unit,2
6/3/2016,759900,unit,2
6/4/2016,415000,unit,2
6/4/2016,480000,unit,2
6/4/2016,580000,unit,2
6/5/2016,358000,unit,1
6/7/2016,340000,unit,1
6/7/2016,346000,unit,1
6/7/2016,465000,unit,2
6/7/2016,490000,unit,3
6/11/2016,235000,unit,1
6/13/2016,315000,unit,2
6/14/2016,440000,unit,1
6/14/2016,460000,unit,3
6/14/2016,475000,unit,2
6/17/2016,274000,unit,2
6/18/2016,380000,unit,1
6/18/2016,385000,unit,2
6/19/2016,385500,unit,1
6/25/2016,492500,unit,2
6/26/2016,385000,unit,2
6/27/2016,238000,unit,1
7/1/2016,470000,unit,2
7/2/2016,469500,unit,2
7/3/2016,385250,unit,2
7/4/2016,470000,unit,1
7/8/2016,405000,unit,2
7/9/2016,285000,unit,2
7/10/2016,365000,unit,2
7/12/2016,370000,unit,1
7/15/2016,227500,unit,1
7/16/2016,295000,unit,2
7/16/2016,375000,unit,2
7/18/2016,378000,unit,2
7/19/2016,462000,unit,2
7/22/2016,470000,unit,2
7/23/2016,435000,unit,2
7/23/2016,580000,unit,2
7/24/2016,221000,unit,1
7/24/2016,420000,unit,2
7/25/2016,635000,unit,2
7/29/2016,625000,unit,3
7/30/2016,412000,unit,2
7/31/2016,299500,unit,1
7/31/2016,540000,unit,2
8/1/2016,385000,unit,2
8/1/2016,785000,unit,2
8/2/2016,215000,unit,1
8/6/2016,370000,unit,1
8/6/2016,590000,unit,2
8/8/2016,285000,unit,2
8/8/2016,335000,unit,2
8/15/2016,435000,unit,2
8/16/2016,500000,unit,2
8/19/2016,210000,unit,1
8/19/2016,702000,unit,2
8/21/2016,260700,unit,1
8/21/2016,309750,unit,3
8/21/2016,429000,unit,2
8/21/2016,550000,unit,3
8/21/2016,675000,unit,2
8/22/2016,450000,unit,3
8/23/2016,315000,unit,1
8/23/2016,365000,unit,2
8/27/2016,490000,unit,2
8/28/2016,293000,unit,2
8/28/2016,400000,unit,3
8/29/2016,269000,unit,2
8/29/2016,353000,unit,2
8/29/2016,405000,unit,2
8/29/2016,537500,unit,3
8/30/2016,320000,unit,1
8/30/2016,342500,unit,1
8/30/2016,425000,unit,2
9/1/2016,330000,unit,2
9/2/2016,520000,unit,3
9/3/2016,535000,unit,2
9/3/2016,572000,unit,3
9/3/2016,580000,unit,2
9/4/2016,460000,unit,2
9/5/2016,370000,unit,1
9/10/2016,220000,unit,1
9/10/2016,400000,unit,2
9/11/2016,392000,unit,3
9/11/2016,465000,unit,1
9/12/2016,542000,unit,1
9/18/2016,385000,unit,1
9/18/2016,445000,unit,3
9/19/2016,230000,unit,1
9/19/2016,316000,unit,2
9/20/2016,490000,unit,2
9/21/2016,305000,unit,2
9/23/2016,560000,unit,3
9/25/2016,285000,unit,1
9/25/2016,380000,unit,2
9/27/2016,430000,unit,1
10/3/2016,280000,unit,2
10/4/2016,465000,unit,3
10/9/2016,370000,unit,1
10/9/2016,473000,unit,4
10/14/2016,597500,unit,3
10/16/2016,575000,unit,2
10/18/2016,463000,unit,2
10/24/2016,350000,unit,1
10/24/2016,1000000,unit,3
10/25/2016,395000,unit,2
10/29/2016,460000,unit,2
10/31/2016,781000,unit,3
11/4/2016,229000,unit,1
11/6/2016,455000,unit,2
11/6/2016,676000,unit,2
11/7/2016,250000,unit,1
11/7/2016,390000,unit,1
11/11/2016,599000,unit,2
11/14/2016,535000,unit,2
11/15/2016,263000,unit,2
11/18/2016,327500,unit,2
11/19/2016,373500,unit,1
11/19/2016,432000,unit,2
11/19/2016,498000,unit,2
11/19/2016,520000,unit,3
11/20/2016,325000,unit,2
11/21/2016,340000,unit,2
11/21/2016,375000,unit,1
11/21/2016,415000,unit,2
11/25/2016,520750,unit,2
11/27/2016,295000,unit,2
11/27/2016,365000,unit,2
11/27/2016,839900,unit,3
11/28/2016,369000,unit,2
11/28/2016,440000,unit,1
11/28/2016,490000,unit,3
11/28/2016,490000,unit,2
11/28/2016,507500,unit,2
11/29/2016,308000,unit,2
12/3/2016,565000,unit,4
12/4/2016,460000,unit,2
12/6/2016,299500,unit,1
12/9/2016,405000,unit,2
12/9/2016,585000,unit,3
12/11/2016,410000,unit,2
12/11/2016,565000,unit,2
12/13/2016,740000,unit,2
12/14/2016,480000,unit,2
12/16/2016,591000,unit,2
12/18/2016,281000,unit,1
12/18/2016,430000,unit,2
12/19/2016,210000,unit,1
12/19/2016,740000,unit,2
12/20/2016,285000,unit,2
12/20/2016,412000,unit,2
12/20/2016,689600,unit,2
12/20/2016,785000,unit,2
12/24/2016,332000,unit,1
12/24/2016,950000,unit,3
1/7/2017,755000,unit,3
1/13/2017,275000,unit,1
1/13/2017,679900,unit,2
1/16/2017,395000,unit,2
1/17/2017,185000,unit,0
1/17/2017,456000,unit,2
1/17/2017,465000,unit,2
1/20/2017,331000,unit,1
1/21/2017,400000,unit,3
1/21/2017,449000,unit,3
1/28/2017,362500,unit,1
1/28/2017,620000,unit,3
1/29/2017,390000,unit,2
1/30/2017,347000,unit,2
1/31/2017,325000,unit,2
1/31/2017,375000,unit,2
1/31/2017,400000,unit,1
1/31/2017,487500,unit,2
2/3/2017,280000,unit,3
2/3/2017,395000,unit,2
2/3/2017,420000,unit,2
2/4/2017,351000,unit,2
2/4/2017,595000,unit,2
2/7/2017,305000,unit,2
2/7/2017,390000,unit,2
2/7/2017,427000,unit,2
2/8/2017,390000,unit,3
2/10/2017,605000,unit,2
2/11/2017,255000,unit,1
2/11/2017,428000,unit,2
2/11/2017,472500,unit,3
2/12/2017,382000,unit,2
2/13/2017,455000,unit,2
2/14/2017,350000,unit,1
2/17/2017,540000,unit,3
2/18/2017,325000,unit,2
2/18/2017,550000,unit,2
2/18/2017,565000,unit,2
2/19/2017,333985,unit,1
2/19/2017,405250,unit,2
2/19/2017,510000,unit,1
2/19/2017,1041000,unit,3
2/21/2017,273000,unit,1
2/22/2017,805000,unit,4
2/22/2017,850000,unit,3
2/24/2017,510000,unit,1
2/25/2017,410000,unit,1
2/25/2017,485000,unit,2
2/25/2017,512000,unit,2
2/26/2017,500000,unit,2
2/27/2017,385000,unit,1
2/27/2017,410000,unit,1
2/28/2017,529000,unit,2
2/28/2017,550000,unit,2
3/3/2017,597500,unit,3
3/4/2017,552000,unit,3
3/6/2017,274000,unit,2
3/6/2017,330000,unit,1
3/6/2017,412500,unit,2
3/6/2017,463000,unit,2
3/6/2017,540000,unit,2
3/7/2017,286000,unit,2
3/13/2017,860000,unit,4
3/15/2017,427000,unit,2
3/17/2017,236000,unit,2
3/18/2017,285000,unit,2
3/18/2017,358000,unit,3
3/18/2017,387500,unit,2
3/18/2017,440000,unit,2
3/19/2017,282500,unit,1
3/19/2017,340000,unit,2
3/19/2017,435000,unit,2
3/19/2017,520000,unit,3
3/20/2017,395000,unit,1
3/21/2017,258000,unit,1
3/21/2017,338000,unit,2
3/21/2017,342000,unit,1
3/21/2017,559000,unit,2
3/21/2017,608000,unit,2
3/22/2017,393000,unit,2
3/26/2017,378318,unit,2
3/26/2017,607000,unit,2
3/27/2017,250000,unit,2
3/27/2017,355000,unit,2
3/31/2017,380000,unit,2
3/31/2017,382000,unit,2
3/31/2017,420000,unit,2
3/31/2017,490000,unit,1
4/2/2017,405000,unit,2
4/3/2017,461000,unit,2
4/4/2017,457500,unit,1
4/4/2017,510000,unit,2
4/9/2017,192500,unit,1
4/9/2017,300000,unit,1
4/10/2017,385000,unit,2
4/11/2017,320000,unit,2
4/11/2017,965000,unit,3
4/14/2017,250000,unit,1
4/14/2017,270000,unit,2
4/14/2017,360000,unit,2
4/16/2017,545000,unit,3
4/17/2017,312000,unit,1
4/17/2017,442000,unit,2
4/22/2017,289950,unit,1
4/22/2017,315000,unit,2
4/22/2017,340000,unit,1
4/22/2017,363000,unit,1
4/29/2017,377250,unit,2
4/29/2017,410000,unit,3
4/29/2017,555000,unit,2
4/30/2017,505000,unit,2
4/30/2017,520000,unit,3
5/1/2017,367000,unit,2
5/1/2017,422000,unit,2
5/2/2017,318000,unit,2
5/5/2017,650000,unit,1
5/6/2017,365000,unit,1
5/8/2017,506000,unit,2
5/9/2017,515000,unit,2
5/12/2017,405000,unit,2
5/12/2017,650000,unit,3
5/12/2017,660000,unit,2
5/14/2017,347000,unit,2
5/16/2017,245000,unit,1
5/16/2017,495000,unit,2
5/19/2017,337500,unit,1
5/20/2017,240000,unit,1
5/20/2017,282500,unit,1
5/20/2017,415000,unit,2
5/20/2017,525000,unit,1
5/24/2017,656000,unit,3
5/26/2017,991000,unit,3
5/27/2017,266000,unit,2
5/31/2017,391000,unit,3
5/31/2017,1490000,unit,5
6/2/2017,255000,unit,1
6/2/2017,317000,unit,3
6/2/2017,390000,unit,2
6/5/2017,321000,unit,2
6/6/2017,945000,unit,2
6/12/2017,425000,unit,1
6/12/2017,495000,unit,2
6/12/2017,820000,unit,3
6/13/2017,655000,unit,2
6/14/2017,710000,unit,3
6/16/2017,785000,unit,2
6/17/2017,360000,unit,2
6/17/2017,760000,unit,3
6/19/2017,661540,unit,3
6/23/2017,426000,unit,2
6/27/2017,354700,unit,2
6/30/2017,340000,unit,2
6/30/2017,460000,unit,2
7/3/2017,400000,unit,2
7/3/2017,402000,unit,2
7/4/2017,489500,unit,1
7/4/2017,517000,unit,2
7/5/2017,810000,unit,3
7/9/2017,323000,unit,1
7/9/2017,340000,unit,2
7/9/2017,367500,unit,1
7/10/2017,345000,unit,2
7/10/2017,365000,unit,2
7/10/2017,415500,unit,2
7/11/2017,460000,unit,2
7/14/2017,470000,unit,2
7/14/2017,485000,unit,1
7/15/2017,850000,unit,3
7/16/2017,320000,unit,2
7/16/2017,722500,unit,4
7/17/2017,320000,unit,2
7/21/2017,395000,unit,1
7/21/2017,460000,unit,2
7/22/2017,315000,unit,2
7/22/2017,366000,unit,2
7/24/2017,315000,unit,2
7/24/2017,540000,unit,2
7/25/2017,446000,unit,2
7/28/2017,463000,unit,3
7/28/2017,750000,unit,2
7/30/2017,417000,unit,2
7/31/2017,397000,unit,2
7/31/2017,729000,unit,5
8/1/2017,286000,unit,1
8/1/2017,350000,unit,1
8/5/2017,348800,unit,2
8/6/2017,220000,unit,2
8/6/2017,240000,unit,2
8/6/2017,322500,unit,2
8/7/2017,442000,unit,2
8/8/2017,455000,unit,2
8/8/2017,512500,unit,2
8/11/2017,216000,unit,1
8/11/2017,229000,unit,1
8/11/2017,404900,unit,3
8/13/2017,336500,unit,1
8/13/2017,470000,unit,2
8/13/2017,650000,unit,3
8/18/2017,307500,unit,1
8/19/2017,380000,unit,2
8/19/2017,381000,unit,1
8/19/2017,475000,unit,2
8/20/2017,302000,unit,2
8/20/2017,476000,unit,2
8/26/2017,200000,unit,1
8/26/2017,530000,unit,2
8/26/2017,580000,unit,1
8/27/2017,310000,unit,2
8/27/2017,315000,unit,1
8/28/2017,525000,unit,3
8/29/2017,95000,unit,1
8/29/2017,320000,unit,2
8/29/2017,575000,unit,2
9/1/2017,530000,unit,2
9/3/2017,285000,unit,2
9/3/2017,287500,unit,2
9/5/2017,296000,unit,2
9/5/2017,505000,unit,2
9/6/2017,675000,unit,2
9/9/2017,270000,unit,2
9/9/2017,420000,unit,2
9/12/2017,345000,unit,1
9/15/2017,336000,unit,2
9/15/2017,337000,unit,2
9/16/2017,300000,unit,1
9/17/2017,276000,unit,1
9/17/2017,449000,unit,3
9/17/2017,648000,unit,3
9/18/2017,400000,unit,2
9/20/2017,935000,unit,3
9/22/2017,279950,unit,1
9/22/2017,492500,unit,1
9/25/2017,334000,unit,2
9/25/2017,353000,unit,2
9/25/2017,425000,unit,2
9/26/2017,365000,unit,1
9/26/2017,443000,unit,2
9/26/2017,765000,unit,3
9/30/2017,755000,unit,3
10/1/2017,295000,unit,2
10/1/2017,360000,unit,1
10/1/2017,400000,unit,2
10/1/2017,575500,unit,3
10/3/2017,487000,unit,3
10/7/2017,1007000,unit,3
10/8/2017,360000,unit,3
10/9/2017,455000,unit,2
10/9/2017,966000,unit,3
10/10/2017,408000,unit,2
10/13/2017,498000,unit,4
10/14/2017,400000,unit,1
10/14/2017,400000,unit,2
10/14/2017,502500,unit,1
10/15/2017,417000,unit,3
10/15/2017,419000,unit,1
10/15/2017,455000,unit,3
10/15/2017,560000,unit,3
10/15/2017,825000,unit,2
10/16/2017,470000,unit,2
10/17/2017,346000,unit,2
10/17/2017,350000,unit,1
10/21/2017,418000,unit,2
10/21/2017,490000,unit,2
10/22/2017,350000,unit,2
10/23/2017,405000,unit,3
10/24/2017,603000,unit,2
10/24/2017,1160000,unit,2
10/27/2017,325000,unit,2
10/27/2017,375000,unit,2
10/27/2017,448000,unit,2
10/29/2017,265000,unit,1
10/29/2017,350000,unit,2
10/29/2017,395000,unit,2
10/30/2017,427000,unit,2
11/1/2017,832500,unit,3
11/1/2017,1220000,unit,5
11/4/2017,900000,unit,3
11/5/2017,465000,unit,1
11/5/2017,488500,unit,2
11/5/2017,655500,unit,2
11/6/2017,265000,unit,2
11/6/2017,485000,unit,1
11/6/2017,527000,unit,2
11/7/2017,450000,unit,3
11/7/2017,482500,unit,2
11/10/2017,320900,unit,1
11/10/2017,419000,unit,1
11/10/2017,510000,unit,2
11/10/2017,550000,unit,3
11/11/2017,198000,unit,1
11/11/2017,590000,unit,3
11/11/2017,809950,unit,2
11/12/2017,325000,unit,1
11/12/2017,800000,unit,3
11/13/2017,270000,unit,1
11/14/2017,407000,unit,3
11/15/2017,388000,unit,2
11/17/2017,385000,unit,2
11/20/2017,268000,unit,1
11/20/2017,450000,unit,2
11/20/2017,460000,unit,2
11/21/2017,424000,unit,1
11/21/2017,462500,unit,2
11/22/2017,685000,unit,2
11/22/2017,710000,unit,3
11/24/2017,300000,unit,1
11/24/2017,333500,unit,1
11/24/2017,372500,unit,2
11/24/2017,440000,unit,3
11/24/2017,580000,unit,3
11/25/2017,412000,unit,2
11/25/2017,595000,unit,2
11/28/2017,390000,unit,1
11/29/2017,675000,unit,2
12/1/2017,265000,unit,2
12/1/2017,298000,unit,2
12/2/2017,333000,unit,1
12/2/2017,339000,unit,2
12/3/2017,695000,unit,2
12/3/2017,1350000,unit,2
12/4/2017,273350,unit,1
12/4/2017,410000,unit,2
12/5/2017,280000,unit,3
12/8/2017,227000,unit,2
12/8/2017,355000,unit,2
12/8/2017,450000,unit,2
12/9/2017,170000,unit,1
12/9/2017,229000,unit,2
12/9/2017,451000,unit,2
12/10/2017,378000,unit,1
12/10/2017,402250,unit,2
12/11/2017,215000,unit,1
12/11/2017,537000,unit,2
12/12/2017,358000,unit,2
12/14/2017,425000,unit,2
12/15/2017,260000,unit,1
12/15/2017,465750,unit,3
12/16/2017,226000,unit,2
12/16/2017,330000,unit,2
12/16/2017,520000,unit,3
12/17/2017,306500,unit,2
12/17/2017,435000,unit,2
12/17/2017,599000,unit,2
12/18/2017,85000,unit,1
12/18/2017,630000,unit,2
12/18/2017,640000,unit,3
12/19/2017,320000,unit,1
12/19/2017,490000,unit,2
12/22/2017,330000,unit,2
12/22/2017,333000,unit,1
12/22/2017,380000,unit,2
12/22/2017,483000,unit,2
12/22/2017,620000,unit,4
12/23/2017,319000,unit,2
12/23/2017,422500,unit,2
12/24/2017,374500,unit,3
1/6/2018,369000,unit,2
1/8/2018,347500,unit,1
1/8/2018,585000,unit,1
1/9/2018,365000,unit,3
1/12/2018,380000,unit,2
1/15/2018,260000,unit,1
1/15/2018,337000,unit,1
1/20/2018,315000,unit,1
1/23/2018,405000,unit,2
1/23/2018,750000,unit,2
1/28/2018,520000,unit,2
1/29/2018,375000,unit,1
1/30/2018,321000,unit,2
1/30/2018,328000,unit,1
1/30/2018,390000,unit,3
1/31/2018,355000,unit,2
2/2/2018,250000,unit,1
2/2/2018,387500,unit,1
2/3/2018,309900,unit,1
2/3/2018,317000,unit,2
2/3/2018,435000,unit,2
2/4/2018,486000,unit,3
2/4/2018,510000,unit,3
2/4/2018,539000,unit,2
2/5/2018,406000,unit,2
2/5/2018,415000,unit,2
2/5/2018,505000,unit,1
2/5/2018,518000,unit,1
2/6/2018,209000,unit,1
2/6/2018,367000,unit,2
2/6/2018,540000,unit,2
2/7/2018,360000,unit,1
2/9/2018,310000,unit,1
2/10/2018,383000,unit,2
2/10/2018,415000,unit,2
2/10/2018,515000,unit,3
2/10/2018,530000,unit,3
2/11/2018,455000,unit,2
2/11/2018,965000,unit,3
2/12/2018,210000,unit,1
2/12/2018,410000,unit,2
2/13/2018,390000,unit,1
2/13/2018,430000,unit,2
2/16/2018,305000,unit,3
2/16/2018,312000,unit,1
2/16/2018,357000,unit,2
2/16/2018,549000,unit,1
2/17/2018,555000,unit,3
2/18/2018,267000,unit,2
2/18/2018,310000,unit,2
2/18/2018,398000,unit,3
2/18/2018,479000,unit,2
2/18/2018,545000,unit,3
2/18/2018,585000,unit,2
2/19/2018,255000,unit,1
2/19/2018,336000,unit,2
2/19/2018,342000,unit,2
2/19/2018,605000,unit,3
2/19/2018,685000,unit,2
2/20/2018,213000,unit,1
2/20/2018,640000,unit,2
2/20/2018,725000,unit,2
2/21/2018,360000,unit,2
2/21/2018,1350000,unit,3
2/23/2018,307000,unit,2
2/23/2018,355000,unit,2
2/24/2018,315000,unit,2
2/24/2018,370000,unit,2
2/24/2018,620000,unit,2
2/25/2018,365000,unit,2
2/25/2018,586500,unit,2
2/25/2018,630000,unit,2
2/26/2018,265000,unit,2
2/26/2018,309000,unit,2
2/26/2018,370000,unit,2
2/26/2018,425000,unit,2
2/27/2018,202000,unit,1
2/27/2018,356500,unit,1
2/27/2018,600000,unit,2
3/3/2018,325000,unit,2
3/3/2018,421250,unit,3
3/4/2018,285500,unit,1
3/4/2018,375500,unit,1
3/4/2018,425000,unit,2
3/4/2018,470000,unit,2
3/5/2018,350000,unit,1
3/5/2018,352500,unit,2
3/5/2018,430000,unit,2
3/5/2018,626500,unit,2
3/5/2018,1350000,unit,3
3/6/2018,325000,unit,1
3/6/2018,345000,unit,3
3/7/2018,870000,unit,3
3/10/2018,387000,unit,2
3/10/2018,899900,unit,3
3/11/2018,487500,unit,2
3/11/2018,520000,unit,3
3/12/2018,471000,unit,2
3/13/2018,390000,unit,2
3/14/2018,881000,unit,3
3/15/2018,470000,unit,1
3/16/2018,278000,unit,1
3/16/2018,455000,unit,2
3/17/2018,195000,unit,1
3/17/2018,380000,unit,2
3/17/2018,505000,unit,3
3/17/2018,550000,unit,3
3/19/2018,590000,unit,2
3/20/2018,326000,unit,1
3/20/2018,480000,unit,1
3/20/2018,590000,unit,2
3/20/2018,628000,unit,2
3/23/2018,352500,unit,1
3/23/2018,496000,unit,3
3/24/2018,285000,unit,2
3/24/2018,300000,unit,1
3/25/2018,750000,unit,4
3/26/2018,639000,unit,3
3/26/2018,1575000,unit,3
3/27/2018,280000,unit,1
3/27/2018,365000,unit,1
3/27/2018,415000,unit,2
3/27/2018,499000,unit,2
3/28/2018,255000,unit,1
3/30/2018,265000,unit,2
3/30/2018,540000,unit,2
3/31/2018,390000,unit,1
4/2/2018,444000,unit,2
4/8/2018,574900,unit,3
4/9/2018,353000,unit,1
4/9/2018,422000,unit,2
4/9/2018,550000,unit,2
4/10/2018,375000,unit,1
4/10/2018,645000,unit,4
4/11/2018,460000,unit,3
4/13/2018,399000,unit,2
4/14/2018,320000,unit,1
4/14/2018,475000,unit,2
4/15/2018,472500,unit,2
4/16/2018,529000,unit,2
4/17/2018,268000,unit,1
4/17/2018,280000,unit,1
4/17/2018,375000,unit,2
4/20/2018,260000,unit,1
4/20/2018,264900,unit,2
4/20/2018,315000,unit,0
4/20/2018,330000,unit,2
4/20/2018,995000,unit,3
4/21/2018,385000,unit,3
4/22/2018,262000,unit,1
4/22/2018,362500,unit,2
4/22/2018,420000,unit,2
4/22/2018,432500,unit,3
4/22/2018,482500,unit,2
4/23/2018,390000,unit,2
4/24/2018,346000,unit,1
4/24/2018,367000,unit,2
4/24/2018,468000,unit,2
4/27/2018,275000,unit,1
4/27/2018,790000,unit,3
4/28/2018,467500,unit,2
4/28/2018,470000,unit,2
4/28/2018,478000,unit,2
4/28/2018,690000,unit,2
4/29/2018,245000,unit,1
4/29/2018,350000,unit,2
4/29/2018,365000,unit,1
4/29/2018,835000,unit,2
4/29/2018,1400000,unit,3
4/30/2018,280000,unit,1
4/30/2018,287500,unit,1
5/1/2018,520000,unit,2
5/4/2018,265000,unit,2
5/4/2018,306000,unit,1
5/4/2018,355000,unit,2
5/5/2018,295000,unit,2
5/5/2018,480000,unit,2
5/6/2018,470000,unit,3
5/7/2018,255000,unit,2
5/7/2018,369000,unit,1
5/8/2018,277300,unit,1
5/8/2018,480000,unit,2
5/9/2018,625000,unit,4
5/11/2018,465000,unit,2
5/11/2018,501000,unit,2
5/11/2018,550000,unit,2
5/12/2018,318000,unit,1
5/12/2018,405000,unit,1
5/13/2018,365000,unit,2
5/13/2018,460000,unit,2
5/13/2018,955000,unit,3
5/14/2018,260000,unit,1
5/14/2018,325000,unit,2
5/15/2018,341000,unit,1
5/18/2018,490000,unit,2
5/19/2018,200000,unit,1
5/19/2018,285000,unit,3
5/19/2018,413000,unit,3
5/20/2018,230000,unit,1
5/20/2018,325000,unit,1
5/21/2018,277777,unit,2
5/21/2018,340000,unit,2
5/21/2018,383500,unit,2
5/21/2018,405000,unit,2
5/21/2018,455000,unit,2
5/21/2018,700000,unit,2
5/22/2018,280000,unit,2
5/22/2018,315000,unit,2
5/25/2018,220000,unit,2
5/25/2018,245000,unit,1
5/25/2018,262000,unit,1
5/25/2018,270000,unit,1
5/25/2018,280000,unit,1
5/25/2018,329950,unit,1
5/25/2018,353000,unit,2
5/25/2018,410000,unit,2
5/25/2018,425000,unit,1
5/25/2018,618000,unit,2
5/27/2018,390000,unit,2
5/28/2018,417500,unit,2
5/28/2018,550000,unit,2
5/29/2018,1215000,unit,3
6/1/2018,270000,unit,2
6/1/2018,365000,unit,2
6/1/2018,570000,unit,3
6/1/2018,605000,unit,2
6/2/2018,495000,unit,2
6/2/2018,568000,unit,0
6/4/2018,370000,unit,1
6/4/2018,418000,unit,2
6/5/2018,328000,unit,2
6/5/2018,380000,unit,2
6/5/2018,595000,unit,2
6/5/2018,680000,unit,2
6/6/2018,445000,unit,2
6/9/2018,406500,unit,1
6/10/2018,399000,unit,3
6/10/2018,455000,unit,2
6/11/2018,367000,unit,1
6/11/2018,400000,unit,2
6/11/2018,612500,unit,3
6/15/2018,242250,unit,1
6/16/2018,234000,unit,1
6/18/2018,482500,unit,1
6/19/2018,471000,unit,2
6/19/2018,576000,unit,3
6/19/2018,679000,unit,2
6/22/2018,415000,unit,3
6/23/2018,302500,unit,1
6/23/2018,382500,unit,2
6/23/2018,515000,unit,1
